#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC250800;While you were hunting in the woods, a group of poachers dared to ambush and kidnap you!;Alors que vous chassiez dans les bois, vous avez été capturé par des braconniers !;;;¡Unos malditos furtivos se han atrevido a capturarte mientras cazabas en el bosque! ¡A tí!;;;;;;;;;x
EVTDESC1060;I have come to realise my abrupt and rude nature is not endearing myself to people, I will endeavor to be polite from now.;Je viens de réaliser que ma nature abrupte et impolie ne me gagne pas les cœurs des gens, je vais faire montre de plus de politesse à partir de maintenant.;;;Me he dado cuenta de que mi naturaleza abrupta y maleducada hace que no me gane el corazón de las personas, mostraré más educación a partir de ahora.;;;;;;;;;x
EVTOPTA1060;I will remember my courtesies;Je vais me souvenir de mes bonnes manières;;;Recordaré mis buenos modales;;;;;;;;;x
EVTDESC1061;Perhaps putting my family above all else is not the right thing to do? Perhaps I should be less nepotistic in my actions?;Peut-être que mettre les intérêts de ma famille au-dessus de tout n'était pas la bonne chose à faire ? Peut-être devrais-je être moins népotique.;;;Tal vez poner los intereses de mi familia por delante de todo no sea bueno? Tal vez debería ser menos familiar.;;;;;;;;;x
EVTOPTA1061;I will do right by all, not just [Root.GetOnlyDynastyName]s;Je vais faire de mieux pour tout le monde désormais, pas seulement pour les [Root.GetOnlyDynastyName]s;;;Intentaré hacer lo mejor para todos, no sólo para los [Root.GetOnlyDynastyName];;;;;;;;;x
EVTDESC1062;All my life I have been worried only by own personal gains and worries, but now I feel I should be more considerate of others.;Toute ma vie je n'ai pensé qu'à moi, mais désormais je pense que je devrais également me soucier des autres.;;;En toda mi vida no he pensado en nadie más que en mi mismo, pero ahora creo que debería preocuparme también de los demás.;;;;;;;;;x
EVTOPTA1062;I will be selfish no more;Je ne serai plus égoïste;;;Ya no soy egoísta;;;;;;;;;x
EVTDESC1063;I always thought my convinctions and views were right, but have come to realise that to not to change your attitudes in face of the truth is just plain stubbornness.;J'ai toujours pensé que mes convictions et mes opinions étaient bonnes, mais je viens de réaliser que ne pas changer d'attitude en face de la réalité c'est simplement être entêté.;;;Siempre pensé que mis convicciones y opiniones eran las buenas, pero me he dado cuenta de que no cambiar nunca de opinión en contra de la realidad es ser simplemente un terco.;;;;;;;;;x
EVTOPTA1063;I will open my mind more;Je vais un peu ouvrir mon esprit;;;Abriré más mi mente;;;;;;;;;x
EVTDESC1064;My lack of mercy or pity towards my enemies has long instilled fear in people, but I've come to think that this ruthlessness is not a strength, but a weakness.;Mon manque de pitié envers mes ennemis a depuis longtemps inspiré la peur aux gens, mais j'en viens à penser que la cruauté n'est pas un force mais une faiblesse.;;;Mi falta de piedad contra mis enemigos ha inspirado miedo a la gente, pero ahora creo que la crueldad no es una fortaleza, sino una debilidad.;;;;;;;;;x
EVTOPTA1064;Yes, I will be more compassionate from now on;Oui, je vais faire montre de plus de compassions à partir de maintent;;;Sí, mostraré más compasión a partir de ahora;;;;;;;;;x
EVTDESC1065;I have long had a strong sense of right and wrong, always doing the moral thing even if caused me loss. I now know that this sense honour only makes me naive and weak.;Pendant longtemps j'ai eu une opinion très tranchée sur le bien et le mal, et j'ai toujours tenté de choisir les solutions les plus morales, même lorsqu'elles me causaient du tort. Je sais désormais mais que ce sens de l'honneur me rend simplement naïf(ve) et faible.;;;Durante mucho tiempo he tenido un fuerte sentido del bien y el mal, y siempre intentaba elegir las soluciones más morales, aunque me causaran dolor. Ahora se que ese sentido del honor me vuelve ingenuo y débil.;;;;;;;;;x
EVTOPTA1065;I will be pragmatic from now on;Je vais être plus pragmatique à partir de maintenant;;;Seré más pragmático a partir de ahora;;;;;;;;;x
EVTDESC1066;In my youth I spent much of my time learning about foreign cultures, religions and philosophies, accumlating much knowledge. Lately, however, I have not had time to read on the world, and so have lost my erudite nature.;Dans ma jeunesse j'ai pas beaucoup de temps à me renseigner sur les cultures étrangères, sur leur religion ou leur philosophie, accumulant un énorme savoir. Ces derniers temps cependant, je n'ai pas eu le temps de lire ou de m'informer et j'ai perdu ma nature érudite.;;;En mi juventud pasé mucho tiempo estudiando las culturas extranjeras, sobre sus religiones o su filosofía, acumulando un enorme saber. Estos últimos tiempos sin embargo, no he tenido tiempo de leer o informarme y he perdido mi naturaleza erudita.;;;;;;;;;x
EVTOPTA1066;It was useless knowledge anyway;C'étaient des connaissances inutiles de toute façon;;;Eran conocimientos inútiles de todos modos;;;;;;;;;x
EVTDESC45370;You have managed to defeat the forces of [depose_liege_target.GetFirstName] [depose_liege_target.GetOnlyDynastyName], and so are now left with the choice on what to do with the rule of [depose_liege_target.PrimaryTitle.GetName].;Vous êtes parvenu à défaire les forces de [FromFrom.GetFirstName] [FromFrom.GetOnlyDynastyName], et vous avez maintenant le choix sur ce qu'il faut faire avec [FromFrom.PrimaryTitle.GetName].;;;Has sido capaz de derrotar a las fuerzas de [FromFrom.GetFirstName] [FromFrom.GetOnlyDynastyName], y ahora tienes la posibilidad de elegir que hacer con [FromFrom.PrimaryTitle.GetName].;;;;;;;;;x
EVTOPTA45370;I will force [depose_liege_target.GetHerHim] to abdicate to [depose_liege_target.Heir.GetTitledFirstName];Je vais le forcer à abdiquer en faveur de [FromFrom.Heir.GetTitledFirstName];;;Le forzaré a abdicar en favor de [FromFrom.Heir.GetTitledFirstName];;;;;;;;;x
EVTOPTA45370B;[depose_liege_target.GetSheHeCap] must abdicate to [depose_liege_target.Heir.GetTitledFirstName] as agreed;[FromFrom.GetSheHeCap] doit abdiquer en faveur de [FromFrom.Heir.GetTitledFirstName] comme c'était convenu;;;[FromFrom.GetSheHeCap] debe abdicar en favor de [FromFrom.Heir.GetTitledFirstName] como se acordó;;;;;;;;;x
EVTOPTB45370;[depose_liege_target.PrimaryTitle.GetName] is mine by right;[FromFrom.PrimaryTitle.GetName] est mien de droit;;;[FromFrom.PrimaryTitle.GetName] es mío por derecho;;;;;;;;;x
EVTOPTC45370;I will rule in the [depose_liege_target.GetTitle]'s stead as [Root.GetLordLady] Regent;Je vais diriger [depose_liege_target.GetTitle] en tant [Root.GetLordLady] Régent;;;Regente;;;;;;;;;x
EVTOPTD45370;A Great Council must be held in [depose_liege_target.Capital.GetName];Un Grand Conseil va être réuni à [FromFrom.Capital.GetName];;;Un Gran Consejo se reunirá en [FromFrom.Capital.GetName];;;;;;;;;x
TOOLTIPEVTOPTD45370;A Great Council of Lords is held to determine who should rule [This.PrimaryTitle.GetName].\n [Root.GetTitledFirstName] shall rule as [Root.GetLordLady] Protector in the interim.\n;Un Grand Conseil de lords est réuni pour désigner le souverain de [This.PrimaryTitle.GetName].\n [Root.GetTitledFirstName] doit gouverner en tant que [Root.GetLordLady] Protecteur/trice pendant en attendant.\n;;;Un Gran Consejo se ha reunido para designar al soberano de [This.PrimaryTitle.GetName].\n [Root.GetTitledFirstName] debe gobernar como Protector durante la espera.\n;;;;;;;;;x
EVTOPTE45370;Leave the [depose_liege_target.GetTitle] ro rule in [depose_liege_target.Capital.GetName], my point is made;Laisser [FromFrom.GetTitle] gouverner à [FromFrom.Capital.GetName], voilà mon point de vue;;;Dejar el [FromFrom.GetTitle] para gobernar en [FromFrom.Capital.GetName], ese era mi objetivo;;;;;;;;;x
EVTDESC45371;[Root.PrimaryTitle.GetFOA], [depose_liege_target.GetFirstName] [depose_liege_target.GetOnlyDynastyName] has been defeated, [depose_liege_target.GetHerHis] reign of misrule has come to end and stability has been brought to [Root.Capital.GetName]. [Root.GetTitledFirstName] [Root.GetOnlyDynastyName], [depose_liege_target.GetHerHis] heir, shall henceforth rule [Root.PrimaryTitle.GetName] as [Root.GetTitle].\nSigned\n[From.GetTitledFirstName] of the House [From.GetOnlyDynastyName];[Root.PrimaryTitle.GetFOA], [FromFromFrom.GetFirstName] [FromFromFrom.GetOnlyDynastyName] a été défait(e), son règne catastrophique a pris fin et la stabilité a été restaurée à [Root.Capital.GetName]. [Root.GetTitledFirstName] [Root.GetOnlyDynastyName], son héritier(e), doit désormais gouverner [Root.PrimaryTitle.GetName] en tant que [Root.GetTitle].\nSigné\n[From.GetTitledFirstName] de la Maison [From.GetOnlyDynastyName];;;[Root.PrimaryTitle.GetFOA], [FromFromFrom.GetFirstName] [FromFromFrom.GetOnlyDynastyName] ha sido derrotado, su desastroso reinado ha llegado a su fin y la estabilidad ha sido restaurada en [Root.Capital.GetName]. [Root.GetTitledFirstName] [Root.GetOnlyDynastyName], su heredero, deberá gobernar [Root.PrimaryTitle.GetName] como [Root.GetTitle].\nFirmado\n[From.GetTitledFirstName] de la casa [From.GetOnlyDynastyName];;;;;;;;;x
EVTOPTA45371;How opportune!;Quelle opportunité !;;;Qué oportunidad!;;;;;;;;;x
EVTDESC45372;[Root.PrimaryTitle.GetFOA], [depose_liege_target.GetFirstName] [depose_liege_target.GetOnlyDynastyName] has been defeated, [depose_liege_target.GetHerHis] reign of misrule has come to end and stability has been brought to [From.Capital.GetName]. [From.GetTitledFirstName] [From.GetOnlyDynastyName], [depose_liege_target.GetHerHis] heir, shall henceforth rule [From.PrimaryTitle.GetName] as your [From.GetTitle].\nSigned\n[FromFrom.GetTitledFirstName] of the House [FromFrom.GetOnlyDynastyName];[Root.PrimaryTitle.GetFOA], [FromFromFromFrom.GetFirstName] [FromFromFromFrom.GetOnlyDynastyName] a été défait(e), son règne catastrophique a pris fin et la stabilité a été restaurée à [From.Capital.GetName]. [From.GetTitledFirstName] [From.GetOnlyDynastyName], son héritier(e), doit désormais gouverner [From.PrimaryTitle.GetName] en tant que votre [From.GetTitle].\nSigné\n[FromFrom.GetTitledFirstName] de la Maison [FromFrom.GetOnlyDynastyName];;;[Root.PrimaryTitle.GetFOA], [FromFromFromFrom.GetFirstName] [FromFromFromFrom.GetOnlyDynastyName] ha sido derrotado, su desastroso reinado ha llegado a su fin y la estabilidad ha sido restaurada en [From.Capital.GetName]. [From.GetTitledFirstName] [From.GetOnlyDynastyName], su heredero, deberá gobernar [From.PrimaryTitle.GetName] como tu [From.GetTitle].\nFirmado\n[FromFrom.GetTitledFirstName] de la casa [FromFrom.GetOnlyDynastyName];;;;;;;;;x
EVTDESC45373;[Root.PrimaryTitle.GetFOA], [depose_liege_target.GetFirstName] [depose_liege_target.GetOnlyDynastyName] has been defeated, [depose_liege_target.GetHerHis] reign of misrule has come to end and stability has been brought to [From.Capital.GetName]. The council has named myself as [depose_liege_target.GetHerHis] heir, and shall henceforth rule [From.PrimaryTitle.GetName] as your [From.GetTitle].\nSigned\n[From.GetFirstName] of the House [From.GetOnlyDynastyName], the [From.GetRegnalOrdinal] of [From.GetHerHis] name;[Root.PrimaryTitle.GetFOA], [FromFromFrom.GetFirstName] [FromFromFrom.GetOnlyDynastyName] a été défait(e), son règne catastrophique a pris fin et la stabilité a été restaurée à [From.Capital.GetName]. Le conseil m'a désigné comme son héritier(e), et je dois donc gouverner [From.PrimaryTitle.GetName] en tant que votre [From.GetTitle].\nSigné\n[From.GetFirstName] de la Maison [From.GetOnlyDynastyName], [From.GetRegnalOrdinal] de son nom;;;;;;;;;;;;x
EVTDESC45374;[Root.PrimaryTitle.GetFOA], [depose_liege_target.GetFirstName] [depose_liege_target.GetOnlyDynastyName] has been defeated, [depose_liege_target.GetHerHis] reign of misrule has come to end. To ensure the future stability of [depose_liege_target.PrimaryTitle.GetName], the council have appointed me as [From.GetLordLady] Regent.\nSigned\n[From.GetTitledFirstName] of the House [From.GetOnlyDynastyName];[Root.PrimaryTitle.GetFOA], [FromFromFrom.GetFirstName] [FromFromFrom.GetOnlyDynastyName] a été défait(e), son règne catastrophique a pris fin. Pour assurer la stabilité de [FromFromFrom.PrimaryTitle.GetName], le conseil m'a désigné comme [From.GetLordLady] Régent(e).\nSigné\n[From.GetTitledFirstName] de la Maison [From.GetOnlyDynastyName];;;[Root.PrimaryTitle.GetFOA], [FromFromFrom.GetFirstName] [FromFromFrom.GetOnlyDynastyName] ha sido derrotado, su desastroso reinado ha llegado a su fin. Para asegurar la estabilidad de [FromFromFrom.PrimaryTitle.GetName], el Consejo me ha designado como Regente.\nFirmado\n[From.GetTitledFirstName] de la casa [From.GetOnlyDynastyName];;;;;;;;;x
EVTOPTA45374;How dare [From.GetSheHe]!;Comment ose-t-[From.GetSheHe] !;;;Cómo se atreve!;;;;;;;;;x
EVTDESC45376;[Root.PrimaryTitle.GetFOA], despite your period of mis-rule and subsequent defeat at the hands of my forces, I have decided that my point has been made and that you should be left to rule in [Root.Capital.GetName]. I trust peace and stability can be maintained henceforth.\nSigned\n[From.GetTitledFirstName] of the House [From.GetOnlyDynastyName];[Root.PrimaryTitle.GetFOA], malgré votre gouvernement catastrophique et votre défaite face à mes forces, j'ai décidé que vous devriez continuer de gouverner à [Root.Capital.GetName]. Je suis sûr que la paix et la stabilité règneront désormais.\nSigné\n[From.GetTitledFirstName]de la Maison [From.GetOnlyDynastyName];;;[Root.PrimaryTitle.GetFOA], a pesar de vuestro mal gobierno y la derrota contra mis fuerzas, he decidido que debéis continuar gobernando en [Root.Capital.GetName]. Estoy seguro de que la paz y la estabilidad reinarán. désormais.\nSigné\n[From.GetTitledFirstName]de la maison [From.GetOnlyDynastyName];;;;;;;;;x
EVTOPTA45376;There will be peace...for now;Il y aura la paix… pour le moment;;;Habrá paz...por el momento;;;;;;;;;x
EVTDESC45377;[Root.PrimaryTitle.GetFOA], despite [depose_liege_target.GetFirstName] [depose_liege_target.GetOnlyDynastyName]'s period of mis-rule and subsequent defeat at the hands of my forces, I have decided that my point has been made and that [depose_liege_target.GetSheHe] should be left to rule in [depose_liege_target.Capital.GetName]. I trust peace and stability can be maintained henceforth.\nSigned\n[From.GetTitledFirstName] of the House [From.GetOnlyDynastyName];[Root.PrimaryTitle.GetFOA], malgré le gouvernement catastrophique de [FromFromFrom.GetFirstName] [FromFromFrom.GetOnlyDynastyName] et sa défaite face à mes forces, j'ai décidé qu'[FromFromFrom.GetSheHe] devrait continuer de gouverner à [FromFromFrom.Capital.GetName]. Je suis sûr que la paix et la stabilité règneront désormais.\nSigné\n[From.GetTitledFirstName] de la Maison [From.GetOnlyDynastyName];;;[Root.PrimaryTitle.GetFOA], a pesar del mal gobierno de [FromFromFrom.GetFirstName] [FromFromFrom.GetOnlyDynastyName] y de su derrota contra mis fuerzas, he decidido que debe continuar gobernando en [FromFromFrom.Capital.GetName]. estoy seguro de que la paz y la estabilidad reinarán.\nFirmado\n[From.GetTitledFirstName] de la casa [From.GetOnlyDynastyName];;;;;;;;;x
TOOLTIP45370;[This.GetTitledFirstName] decides whether to depose [Prev.GetTitledFirstName]  in favour of [Prev.Heir.GetTitledFirstName]\n ;[Root.GetTitledFirstName] décide si [From.GetTitledFirstName] doit être déposé en faveur de [From.Heir.GetTitledFirstName]\n ;;;[Root.GetTitledFirstName] decide si [From.GetTitledFirstName] debe ser depuesto en favor de [From.Heir.GetTitledFirstName]\n ;;;;;;;;;x
EVTDESC45378;[Root.PrimaryTitle.GetFOA], [depose_liege_target.GetFirstName] [depose_liege_target.GetOnlyDynastyName] has been defeated, [depose_liege_target.GetHerHis] reign of misrule has come to end and stability has been brought to [From.Capital.GetName]. The council has determined that I should rule as [From.GetTitle] of [From.PrimaryTitle.GetName], that is until such a time a Great Council can be held in [From.Capital.GetName] to determine our new ruler.\nSigned\n[From.GetTitledFirstName] of the House [From.GetOnlyDynastyName];[Root.PrimaryTitle.GetFOA], [FromFromFrom.GetFirstName] [FromFromFrom.GetOnlyDynastyName] a été défait(e), son règne catastrophique a pris fin et la stabilité a été restaurée à [From.Capital.GetName]. Le conseil m'a désigné pour gouverner comme [From.GetTitle] de [From.PrimaryTitle.GetName] jusqu'à la réunion d'un Grand Conseil à [From.Capital.GetName] pour désigner un nouveau dirigeant.\nSigné\n[From.GetTitledFirstName] de la Maison [From.GetOnlyDynastyName];;;[Root.PrimaryTitle.GetFOA], [FromFromFrom.GetFirstName] [FromFromFrom.GetOnlyDynastyName] ha sido derrotado, su mal gobierno ha llegado a su fin y la estabilidad ha sido restaurada en [From.Capital.GetName]. El Consejo me ha designado para gobernar como [From.GetTitle] de [From.PrimaryTitle.GetName] hasta que se reúna el Gran Consejo en [From.Capital.GetName] para designar a un nuevo dirigente.\nFirmado\n[From.GetTitledFirstName] de la casa [From.GetOnlyDynastyName];;;;;;;;;x
EVTDESCfeast.100;You commited much gold to this extravagant feast, in particular the guests were impressed with the large centre-piece on the dais table. It represented a green lawn, surrounded with large peacocks' feathers and green branches, to which were tied violets and other sweet-smelling flowers. In the middle of this a fortress was placed, covered with silver. The fortress was hollow, and formed a sort of cage, in which several live birds were shut up, their tufts and feet being gilt. On its tower, which was gilt, the banners of House [Root.GetOnlyDynastyName] were placed.;Vous avez dépensé énormément d'or pour ce banquet extravagant, les invités ont particulièrement été impressionnés par l'énorme immense pièce qui se tenait sur la table du dais. On y avait planté de l'herbe verte et des violettes et toutes sortes de fleurs au parfum envoûtant. Des plumes de paon et des branches d'arbres entouraient la pièce. En son centre on avait construit une petite forteresse en argent, creuse pour recevoir une cage qui contenait des oiseaux vivants dont le plumage avait été doré à la feuille d'or. A ses tours flottaient de petites bannières de la Maison [Root.GetOnlyDynastyName].;;;Has gastado una enorme cantidad de oro para este extravagante banquete, los invitados fueron gratamente impresionados por la enorme sala donde estaba la mesa del dosel. Se plantó hierba verde y violetas y toda suerte de flores de perfume envolvente. Plumas de pavo real y ramas de árboles rodeaban la sala. En el centro se construyó una pequeña fortaleza de plata, hueca para que entrase un pastel que contenía pájaros vivos con plumas doradas. En las torres flotaban pequeñas banderas de la casa [Root.GetOnlyDynastyName].;;;;;;;;;x
EVTOPTAfeast.100;It was worth the coin!;Cela valait le coût !;;;Valió la pena el gasto!;;;;;;;;;x
EVTDESCfeast.101;[From.GetTitledFirstNameNoRegnal] commited much gold to [From.GetHerHis] extravagant feast, in particular I was impressed with the large centre-piece on the dais table. It represented a green lawn, surrounded with large peacocks' feathers and green branches, to which were tied violets and other sweet-smelling flowers. In the middle of this a fortress was placed, covered with silver. The fortress was hollow, and formed a sort of cage, in which several live birds were shut up, their tufts and feet being gilt. On its tower, which was gilt, the banners of House [From.GetOnlyDynastyName] were placed.;[From.GetTitledFirstNameNoRegnal] a dépensé énormément d'or pour ce banquet extravagant, j'ai été particulièrement impressionné par l'énorme immense pièce qui se tenait sur la table du dais. On y avait planté de l'herbe verte et des violettes et toutes sortes de fleurs au parfum envoûtant. Des plumes de paon et des branches d'arbres entouraient la pièce. En son centre on avait construit une petite forteresse en argent, creuse pour recevoir une cage qui contenait des oiseaux vivants dont le plumage avait été doré à la feuille d'or. A ses tours flottaient de petites bannières de la Maison [From.GetOnlyDynastyName].;;;[From.GetTitledFirstNameNoRegnal] ha gastado una enorme cantidad de oro para este extravagante banquete, me impresionó enormemente la enorme sala donde estaba la mesa del dosel. Se plantó hierba verde y violetas y toda suerte de flores de perfume envolvente. Plumas de pavo real y ramas de árboles rodeaban la sala. En el centro se construyó una pequeña fortaleza de plata, hueca para que entrase un pastel que contenía pájaros vivos con plumas doradas. En las torres flotaban pequeñas banderas de la casa [Root.GetOnlyDynastyName].;;;;;;;;;x
EVTOPTAfeast.101;How impressive;Impressionnant !;;;Impresionante!;;;;;;;;;x
EVTDESCfeast.102;The feasting has begun, and the endless courses you ordered are impressing the guests. The pinnacle of these is an enormous pie, surmounted with smaller pies, forming a crown. The crust of the large pies are silvered all round and gilt at the top. Each pie contains a whole roe-deer, a gosling, three capons, six chickens, ten pigeons, one young rabbit, and, no doubt to serve as seasoning or stuffing, a minced loin of veal, two pounds of fat, and twenty-six hard-boiled eggs, covered with saffron and flavoured with cloves.;Le banquet a commencé et la danse ininterrompue des plats impressionnent vos invités. Le point d'orgue du repas est atteint avec une immense tourte surmontée de plus petites qui forment une couronne. La croûte des grandes tourtes sont ornées de motifs en or et en argent. Chaque tourte contient un cerf entier, trois chapons, six poulets, dix pigeons, un jeune lapin et en guise de garniture du veau, du beurre et vingt et six oeufs au safran.;;;El banquete ha comenzado y el baile ininterrumpido de los platos impresiona a los invitados. El punto álgido de la comida llegó con una inmensa tarta sobremontada de otras más pequeñas formando una corona. El exterior de la tarta está decorado con motivos de oro y plata. Cada tarta contiene un cirvo entero, tres capones, seis pollos, diez palomas, un joven conejo y guarnición de ternera, mantequilla y veintiseis huevos con azafrán.;;;;;;;;;x
EVTOPTAfeast.102;Please dig in my lords!;Servez-vous mes amis !;;;Servíos amigos!;;;;;;;;;x
EVTDESCfeast.103;The feasting has begun, and the endless courses [From.GetTitledFirstNameNoRegnal] ordered are impressing the guests. The pinnacle of these is an enormous pie, surmounted with smaller pies, forming a crown. The crust of the large pies are silvered all round and gilt at the top. Each pie contains a whole roe-deer, a gosling, three capons, six chickens, ten pigeons, one young rabbit, and, no doubt to serve as seasoning or stuffing, a minced loin of veal, two pounds of fat, and twenty-six hard-boiled eggs, covered with saffron and flavoured with cloves.;Le banquet a commencé et la danse ininterrompue des plats commandés par [From.GetTitledFirstNameNoRegnal]impressionnent les invités. Le point d'orgue du repas est atteint avec une immense tourte surmontée de plus petites qui forment une couronne. La croûte des grandes tourtes sont ornées de motifs en or et en argent. Chaque tourte contient un cerf entier, trois chapons, six poulets, dix pigeons, un jeune lapin et en guise de garniture du veau, du beurre et vingt et six oeufs au safran.;;;El banquete ha comenzado y el baile ininterrumpido de los platos ordenado por [From.GetTitledFirstNameNoRegnal] impresiona a los invitados. El punto álgido de la comida llegó con una inmensa tarta sobremontada de otras más pequeñas formando una corona. El exterior de la tarta está decorado con motivos de oro y plata. Cada tarta contiene un cirvo entero, tres capones, seis pollos, diez palomas, un joven conejo y guarnición de ternera, mantequilla y veintiseis huevos con azafrán.;;;;;;;;;x
EVTOPTAfeast.103;This is vaguely ridiculous!;C'en est presque ridicule !;;;Es casi ridículo!;;;;;;;;;x
EVTDESCfeast.104;Summer is nearly at an end, and so autumn and the harvest is upon us. The feasting shall celebrate this time, with food from throughout [Root.PrimaryTitle.GetName], including boar, goose-in-berries, salmon, and lobster, brought to [Root.Capital.GetName]. As part of this you must decide how much of the harvest is set aside for winter.;L'été arrive à sa fin, l'automne arrive et les récoltes avec lui. Un banquet doit être tenu pour célébrer ce moment. De la nourriture en provenance de tout le(es) [Root.PrimaryTitle.GetName] pourra être dégusté, comme du sangliser, de l'oie, du saumon et du homard qui seront transportés à [Root.Capital.GetName]. Vous devez décider quelle part des récoltes seront mis de côté pour l'hiver. ;;;El verano llega a su fin, el otoño llega y con él las cosechas. Un banquete se celebrará para festejar este momento. Alimentos provenientos de todo el [Root.PrimaryTitle.GetName] podrán ser degustados, como jabalíes, ocas, salmones y bogavantes que serán transportados a [Root.Capital.GetName]. Debes decidir que parte de las cosechas reservas para el invierno. ;;;;;;;;;x
EVTOPTAfeast.104;A large portion must be set aside, just in case;Une grande part, au cas où.;;;Una gran parte, por si acaso.;;;;;;;;;x
large_winter_reserve;Large Winter Reserves;Grande réserve hivernale;;;Gran reserva invernal;;;;;;;;;x
EVTOPTBfeast.104;The usual reserves will suffice;La part habituelle devrait suffir;;;La parte habitual deberá bastar;;;;;;;;;x
EVTOPTCfeast.104;We need this harvest now!;Nous avons besoin de ces récoltes maintenant !;;;Necesitamos estas cosechas ahora!;;;;;;;;;x
small_winter_reserve;Small Winter Reserves;Petite réserver hivernale;;;Pequeña reserva invernal;;;;;;;;;x
EVTDESCfeast.105;A minor merchant from [Root.Capital.GetName] is present at the feast, and has taken the opportunity to bring a petition before you. He says that [merchant_debtor.GetTitledFirstNameNoRegnal] [merchant_debtor.GetOnlyDynastyName] owes him a debt that has gone unpaid, whilst [merchant_debtor.GetTitledFirstNameNoRegnal] [merchant_debtor.GetHerHim]self claims that this debt is no longer valid and urges you to declare the debt cancelled.;Un petit marchand de [Root.Capital.GetName] se présente au banquet, il en profite pour obtenir une audience avec vous. Il dit que [merchant_debtor.GetTitledFirstNameNoRegnal] [merchant_debtor.GetOnlyDynastyName] lui doit de l'argent, mais [merchant_debtor.GetTitledFirstNameNoRegnal] répond que sa dette n'a plus lieu d'être et vous demande de l'annuler.;;;Un pequeño comerciante de [Root.Capital.GetName] se presenta al banquete, y lo aprovechó para obtener una audiencia contigo. Dice que [merchant_debtor.GetTitledFirstNameNoRegnal] [merchant_debtor.GetOnlyDynastyName] le debe dinero, pero [merchant_debtor.GetTitledFirstNameNoRegnal] responde que su deuda no tiene razón de ser y te pide que la canceles.;;;;;;;;;x
EVTOPTAfeast.105;This debt stands, the merchant must be paid;La dette doit être payée;;;La deuda se mantiene, el mercader deberá pagar;;;;;;;;;x
EVTOPTBfeast.105;I agree with [merchant_debtor.GetTitledFirstNameNoRegnal], this debt is not owed;Je suis d'accord avec [merchant_debtor.GetTitledFirstNameNoRegnal], cette dette n'existe plus;;;Estoy de acuerdo con [merchant_debtor.GetTitledFirstNameNoRegnal], esta deuda ya no existe;;;;;;;;;x
EVTDESCfeast.106;Two of your courtiers at the feast have brought a dispute before you to settle. The inheritance of some small property in [Root.Capital.GetName] is unclear, and [property_dispute_1.GetTitledFirstNameNoRegnal] [property_dispute_1.GetOnlyDynastyName] and [property_dispute_2.GetTitledFirstNameNoRegnal] [property_dispute_2.GetOnlyDynastyName] both claim it as theirs. It is left to you to settle who shall be declared heir to this land.;Deux de vos courtisans au banquet vous demande audience pour mettre fin à leur dispute. Une succession comprenant une petite propriété à [Root.Capital.GetName] n'est pas très claire, et [property_dispute_1.GetTitledFirstNameNoRegnal] [property_dispute_1.GetOnlyDynastyName] comme [property_dispute_2.GetTitledFirstNameNoRegnal] [property_dispute_2.GetOnlyDynastyName] revendiquent la propriété. C'est à vous de décider qui héritera.;;;Dos de tus cortesano del banquete te piden audiencia para poner fin a su disputa. Una sucesión que incluye una pequeña propiedad en [Root.Capital.GetName] no está muy clara, y tanto [property_dispute_1.GetTitledFirstNameNoRegnal] [property_dispute_1.GetOnlyDynastyName] como [property_dispute_2.GetTitledFirstNameNoRegnal] [property_dispute_2.GetOnlyDynastyName] reclaman esa propiedad. Debes decidir quien la heredará.;;;;;;;;;x
EVTOPTAfeast.106;I find in favour of [property_dispute_1.GetTitledFirstNameNoRegnal];Je suis en faveur de [property_dispute_1.GetTitledFirstNameNoRegnal];;;Estoy a favor de [property_dispute_1.GetTitledFirstNameNoRegnal];;;;;;;;;x
EVTOPTBfeast.106;I find in favour of [property_dispute_2.GetTitledFirstNameNoRegnal];Je suis en faveur de [property_dispute_2.GetTitledFirstNameNoRegnal];;;Estoy a favor de [property_dispute_2.GetTitledFirstNameNoRegnal];;;;;;;;;x
EVTOPTCfeast.106;It is clear this property legally reverts to [Root.Capital.GetName];Cette propriété doit légalement retourner à [Root.Capital.GetName];;;Que la propiedad revierta a [Root.Capital.GetName];;;;;;;;;x
EVTDESCfeast.107;The crime and banditry in [Root.Capital.GetName] is rampant, and a group minor local nobles have attended your feast to complain of this. They petition you to use your powers and coin to eradicate the menace plaguing the area.;Les criminels et les bandits prospèrent à [Root.Capital.GetName] et un groupe de nobles est venu à votre banquet pour s'en plaindre. Ils vous demandent d'utiliser votre pouvoir et votre argent pour en finir avec eux.;;;Los criminales y bandidos prosperan en [Root.Capital.GetName] y un grupo de nobles ha venido al banquete para quejarse. Te piden que utilices tu poder y dinero para poner fin a la plaga que amenaza la zona.;;;;;;;;;x
EVTOPTAfeast.107;Yes, I will send [Root.job_marshal.GetTitledFirstNameNoRegnal] to deal with the problem;Oui, je vais envoyer [Root.job_marshal.GetTitledFirstNameNoRegnal] pour régler le problème;;;Sí, enviaré a [Root.job_marshal.GetTitledFirstNameNoRegnal] para arreglar el problema;;;;;;;;;x
TOOLTIPfeast.108;[Root.job_marshal.GetTitledFirstNameNoRegnal] solves the problem;[Root.job_marshal.GetTitledFirstNameNoRegnal] règle le problème;;;[Root.job_marshal.GetTitledFirstNameNoRegnal] arregla el problema;;;;;;;;;x
