#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
wikid;On a Quest Overseas;Dans une quête outre-mer;;;;;;;;;;;;x
EVTOPTAwikid.95;Onwards!;En avant !;;;;;;;;;;;;x
EVTDESCwikid.96;You thought you were making good progress up the cliffs, that is until the rock crumbled beneath your feet! Luckily [wikid_companion.GetFirstName] managed to stick out an arm and grab you, preventing you from falling to your death. Together you reach the top of the cliff, and begin the trek across the charred and ruined landscape to Old Valyria itself.;Vous pensez avoir bien progressé dans la falaise, lorsqu'un caillou se dérobe sous votre pied ! Par chance [wikid_companion.GetFirstName] arrive à élancer son bras et à vous agripper, vous empêchant de plonger vers la mort. Ensemble, vous atteignez le sommet de la falaise, et vous débutez votre parcours à travers le paysage carbonisé et ruiné de l'ancienne Valyria.;;;;;;;;;;;;x
EVTOPTAwikid.96;Thanks for saving me!;Merci de m'avoir sauvé !;;;;;;;;;;;;x
EVTDESCwikid.97;The climb up the cliffs was proving arduous, so you and [wikid_companion.GetFirstName] came to rest on small ledge. You both notcied a sudden rumbling high above however, and soon you are engulfed in a large rockslide! You are both swept off the ledge into the abyss below...;L'escalade des falaises se révèle ardue, ainsi avec [wikid_companion.GetFirstName], vous décidez de vous reposer sur une saillie rocheuse. Bientôt vous remarquez un grondement soudain au-dessus de vous et bientôt vous êtes engloutis dans une avalanche de rochers ! Vous êtes tous deux balayés de la corniche et précipitez dans l'abîme au-dessous de vous ...;;;;;;;;;;;;x
EVTOPTAwikid.97;Arghhh!;Arghhh!;;;;;;;;;;;;x
EVTDESCwikid.98;Most of the shattered island upon which the ruined city of Valyria lies is accesible only by high, sheer cliffs. Fortunately you have managed to navigate to one of the few shallow inlets left on the isle. Now it is time to trek against across the devastated mainland to Old Valyria itself.;La plus grande partie de l'île dévastée sur laquelle se trouve la cité de Valyria n'est accessible que par de hautes falaises escarpées. Heureusement que vous avez réussi à vous diriger vers l'une des rares entrées qui restent dans l'ile. Maintenant, il est temps de débuter votre parcours à travers le paysage carbonisé et ruiné de l'ancienne Valyria.;;;;;;;;;;;;x
EVTDESCwikid.98B;Most of the shattered island upon which the ruined city of Valyria lies is accesible only by high, sheer cliffs. Fortunately you have managed to navigate to one of the few shallow inlets left on the isle. Here we find a surly [wikid_companion.GetFirstName] waiting, having seemingly survived the sea and upset we didn't come back to save [wikid_companion.GetHerHim]! You both resolve to move on however, and begin the trek against across the devastated mainland to Old Valyria itself.;La plus grande partie de l'île dévastée sur laquelle se trouve la cité de Valyria n'est accessible que par de hautes falaises escarpées. Heureusement que vous avez réussi à vous diriger vers l'une des rares entrées qui restent dans l'ile. Vous retrouvez [wikid_companion.GetFirstName] qui vous attend de pied ferme. Il/elle a survécu à la mer mais il/elle est de mauvaise humeur que vous n'ayez pas faire demi-tour pour le/la sauver. Néanmoins, vous décidez tous les deux d'aller de l'avant et  il est temps de débuter votre parcours à travers le paysage carbonisé et ruiné de l'ancienne Valyria.;;;;;;;;;;;;x
EVTOPTAwikid.98;That was fortuitous;C'était fortuit;;;;;;;;;;;;x
EVTTITLEwikid.99;Old Valyria;L'ancienne Valyria ;;;;;;;;;;;;x
EVTDESCwikid.99;After many days of travelling on the arrow straight valyrian roads, we have finally arrived in Old Valyria. You walk on in an awed silence as you survey the ruins of this long-dead city of wonderment. The fabled topless towers lay ruined and scorched, and great rents can be seen in the earth, rents that have swallowed magestic palaces and sprawling temples.  Truly this proud city must have been a sight to behold at its peak before the doom.\n\nTo this day, no one knows what caused the Doom. Most say that it was a natural cataclysm, a catastrophic explosion caused by the eruption of all Fourteen Flames. A handful of maesters hold that Valyria had used spells to tame the Fourteen Flames for thousands of years, that their hunger for slaves and wealth was as much to sustain these spells as to expand their power, and that when at last those spells faltered, the cataclysm became inevitable.;Après bien des jours de voyage sur les routes valyriennes, vous arrivez finalement à l'ancienne Valyria. Vous marchez dans un silence émerveillé en regardant les ruines de cette merveilleuse ville morte depuis longtemps. Les fabuleuses tours sans toit, ruinées et brûlées, sont tombées à terre. De grandes fissures peuvent être vues par terre, des fissures qui ont englouti des palais magnifiques et des temples énormes. Vraiment cette fière ville devait avoir été un spectacle à voir à son apogée avant le Fléau.\n\nDe nos jours, personne ne sait ce qui a provoqué le Fléau. On pense qu'il s'agit une immense catastrophe naturelle provoquée par l'éruption simultanée des Quatorze Flammes. Un petit nombre de mestres pensent que Valyria a apaisé les volcans grâces à des sorts pendant des milliers d'années, que leur faim d'esclaves et de richesses était telle pour soutenir ces sortilèges et pour étendre leur pouvoir, et que lorsque ces sortilèges vacillèrent, le cataclysme est devenu inévitable.;;;;;;;;;;;;x
EVTOPTAwikid.99;The ruin of this great city is truly a tragedy;La ruine de cette grande cité est une vraie tragédie;;;;;;;;;;;;x
EVTDESCwikid.100;After exploring the ruins of the city, we have located the palace marked on the old man's map. This palace is one of the grandest in the city, cascading many feet into the air and adourned with Valyrian sphinxes made of fused black stone. Remarkably it seems mostly intact! You and [wikid_companion.GetFirstName] enter the palace to seek out its treasure...;Après avoir exploré les ruines de la cité, vous avez découvert le palais marqué sur la carte du vieil homme. Le palais est l'un des plus grands dans la ville, culminant à bien des pieds dans les airs et entourés de sphinx valyrien fait de pierre noire fondue. Il est remarquable qu'il soit presque intact ! Avec [wikid_companion.GetFirstName], vous entrez dans le palais pour rechercher le trésor...;;;;;;;;;;;;x
EVTOPTAwikid.100;Here we shall find our prize;Ici, nous trouverons notre récompense;;;;;;;;;;;;x
EVTTITLEwikid.101;A Wild Dragon Appears!;Un dragon sauvage apparaît !;;;;;;;;;;;;x
EVTDESCwikid.101;The map leads you down far beneath the palace through a system of tunnels and corridors. Finally you come to a dark cavern, a cavern so large the ceiling cannot be seen amidst the gloom. A great mountain of gold, silver and other treasures are here, but you also notice an orange glow shrouding the top of this pile. A dragon is dozing on the pile of gold! It appears maimed and mishapen, but still formidable in its own right. No doubt it is guarding the treasure from intruders...;La carte vous conduit bien en dessous de la surface, sous le palais, dans un système de corridors et de tunnels. Finalement vous arrivez dans une sombre caverne, une caverne si grande que le plafond ne peut pas être vu au travers de l'obscurité. Une grande montagne d'or, d'argent et d'autres trésors sont ici, mais vous remarquez également une lueur orange enveloppant le sommet de cette pile. Un dragon s'assoupit sur le tas d'or ! Il semble blessé et difforme mais toujours formidable. Sans doute, il protège le trésor des intrus … ;;;;;;;;;;;;x
EVTDESCwikid.101B;The map leads you down far beneath the palace through a system of tunnels and corridors. Finally you come to a dark cavern, a cavern so large the ceiling cannot be seen amidst the gloom. A great mountain of gold, silver and other treasures are here, but you also notice an orange glow shrouding the top of this pile. A dragon is dozing on the pile of gold! It appears maimed and mishapen, but still formidable in its own right. No doubt it is guarding the treasure from intruders...but before you can do anything [wikid_companion.GetFirstName] runs toward the dragon!;La carte vous conduit bien en dessous de la surface, sous le palais, dans un système de corridors et de tunnels. Finalement vous arrivez dans une sombre caverne, une caverne si grande que le plafond ne peut pas être vue au travers de l'obscurité. Une grande montagne d'or, d'argent et d'autres trésors sont ici, mais vous remarquez également une lueur orange enveloppant le sommet de cette pile. Un dragon s'assoupit sur le tas d'or ! Il semble blessé et difforme mais toujours formidable. Sans doute, il protège le trésor des intrus ... mais avant que vous ne fassiez quoi que ce soit, [wikid_companion.GetFirstName] s'élance vers le dragon !;;;;;;;;;;;;x
EVTOPTAwikid.101;I will make it mine;Ce sera à moi;;;;;;;;;;;;x
EVTOPTBwikid.101;We must kill the wild beast!;Nous devons tuer cette bête sauvage !;;;;;;;;;;;;x
EVTOPTCwikid.101;What are you doing?!;Mais que fais-tu !?;;;;;;;;;;;;x
TOOLTIPwikid.105;[wikid_companion.GetFirstName] leaps onto the back of the dragon...;[wikid_companion.GetFirstName] saute sur le dos du dragon …;;;;;;;;;;;;x
EVTDESCwikid.102;You have managed to bend the dragon to your own will, and it has taken you for its rider and master. Therefore you have also come into possession of the treasure it was guarding, a treasure that also includes a marvelous valyrian steel sword! The quest has been a success, and now it is time to return home.;Vous avez réussi à plier le dragon à votre volonté and il vous a accepté comme maître et cavalier. Vous avez également pris possession du trésor qu'il gardait y compris une merveilleuse épée en acier valyrien ! Votre quête est couronnée de succès, il est temps de retourner chez vous.;;;;;;;;;;;;x
EVTOPTAwikid.102;I am truly the heir to Old Valyria!;Je suis le véritable héritier de l'ancienne Valyria !;;;;;;;;;;;;x
EVTDESCwikid.103;The dragon has been slain at your hand, the final obstacle to our prize removed. You have come into possession of the treasure it was guarding, a treasure that includes a marvelous valyrian steel sword! The quest has been a success, and now it is time to return home.;Le dragon gît mort à vos pieds, le dernier obstacle entre vous et votre récompense a été éliminé. Vous avez pris possession du trésor qu'il gardait y compris une merveilleuse épée en acier valyrien ! Votre quête est couronnée de succès, il est temps de retourner chez vous.;;;;;;;;;;;;x
EVTOPTAwikid.103;Even dragons will not stop me;Même les dragons ne m'arrêteront pas;;;;;;;;;;;;x
EVTDESCwikid.104;Despite its age and deformity, the dragon is too ferocious and strong to overcome. It bathes both you and [wikid_companion.GetFirstName] in its dragonfire...;Malgré son âge et son infirmité, le dragon est trop furieux et fort pour être vaincu. [wikid_companion.GetFirstName] et vous êtes engloutis par ses flammes ... ;;;;;;;;;;;;x
EVTOPTAwikid.104;Arghhh!;Arghhh!;;;;;;;;;;;;x
EVTDESCwikid.105;[wikid_companion.GetFirstName] leaps atop the dragon, taming it and becoming its rider! 'I have decided that you are unworthy', [wikid_companion.GetSheHe] says. 'The path you have taken us on and the way you have treated me tells me I am more worthy of this prize!';[wikid_companion.GetFirstName] saute sur le dos du dragon et arrive à le dompter et devient son cavalier ! 'J'ai décidé que vous n'en êtes pas digne.', dit-[wikid_companion.GetSheHe]. 'Le chemin que vous nous avez fait prendre et la manière dont vous m'avez traité ne fait penser que vous n'êtes pas digne de cette récompense.' ;;;;;;;;;;;;x
EVTOPTAwikid.105;Traitor!;Traître !;;;;;;;;;;;;x
TOOLTIPwikid.105B;You battle [wikid_companion.GetFirstName];Vous vous battez avec [wikid_companion.GetFirstName] ;;;;;;;;;;;;x
EVTDESCwikid.106;The dragon is strong, but its age and deformity allows you to do battle with it and [wikid_companion.GetFirstName]. You manage to slay the dragon with a well timed swing of your sword, and then execute [wikid_companion.GetFirstName] who is left crippled beneath the stricken beast. You claim the treasure and valyrian steel sword as your own, and begin the journey home.;Le dragon est fort mais son âge et son infirmité vous permet de vous battre avec lui et [wikid_companion.GetFirstName]. Vous réussissez à tuer le dragon grâce à un coup d'épée bien ajusté. Ensuite vous exécutez [wikid_companion.GetFirstName] qui était resté coincé sous la bête abattue. Vous réclamez le trésor et l'épée en acier valyrien et vous vous mettez en route pour le voyage de retour.;;;;;;;;;;;;x
EVTOPTAwikid.106;I regret it had to come to this;Je regrette d'en être arrivé là;;;;;;;;;;;;x
EVTDESCwikid.107;[wikid_companion.GetFirstName] launches a furious attack on you from atop the dragon. The dragon is aged and deformed, but still formidable. You try to dodge its fires and claws and try to slay it with a swing of your sword, but it is not enough. Eventually you are engulfed in its dragonfire...;[wikid_companion.GetFirstName] lance une furieuse attaque depuis le dos du dragon. Le dragon est âgé et infirme mais toujours formidable. Vous essayez d'éviter ses flammes et ses griffes et vous essayer de le tuer avec votre épée mais ce n'est pas suffisant. Finalement vous êtes englouti par les flammes ...;;;;;;;;;;;;x
EVTOPTAwikid.107;Oh;Oh;;;;;;;;;;;;x
EVTDESCwikid.110START;The map leads you into a chamber at the heart of the palace. A door of fused black stone swings shut and traps you in. Four arches stand before you, under which all of them is flame of different colours. Clearly this is the start of some sort of labyrinth designed to keep out unwanted intruders.;La carte conduit à une pièce au cœur du palais. Une porte de pierre fondue noire se referme derrière vous et vous fait prisonnier. Quatre arches se trouvent devant vous, sous chacune d'entre elles brille une flamme de couleurs différentes. Il est clair qu'il s'agit du début d'une sorte de labyrinthe prévu pour dissuadé les intrus.;;;;;;;;;;;;x
EVTDESCwikid.110;You land with an awkward bump back in the chamber with the black door and archways of fire. It would seem there is only one route out of this labyrinth... ;Vous atterrissez sur le dos dans une pièce avec une porte noire et des arches de feu. Il semble qu'il s'agit de la seule route vers la sortie de ce labyrinthe …;;;;;;;;;;;;x
EVTOPTAwikid.110;Pass through the arch of red fire;Passer par l'arche de feu rouge;;;;;;;;;;;;x
EVTOPTBwikid.110;Pass through the arch of green fire;Passer par l'arche de feu vert;;;;;;;;;;;;x
EVTOPTCwikid.110;Pass through the arch of blue fire;Passer par l'arche de feu bleu;;;;;;;;;;;;x
EVTOPTDwikid.110;Pass through the arch of black fire;Passer par l'arche de feu noir;;;;;;;;;;;;x
TOOLTIPwikidLABYRINTHA;You take the first path;Vous prenez le premier chemin;;;;;;;;;;;;x
TOOLTIPwikidLABYRINTHB;You take the second path;Vous prenez le deuxième chemin;;;;;;;;;;;;x
TOOLTIPwikidLABYRINTHC;You take the third path;Vous prenez le troisième chemin;;;;;;;;;;;;x
TOOLTIPwikidLABYRINTHD;You take the fourth path;Vous prenez le quatrième chemin;;;;;;;;;;;;x
EVTDESCwikid.111A;You proceed down onto a dark spiral staircase, but as you and [wikid_companion.GetFirstName] descend the steps slide together to form a steep slide!;Vous marchez le long d'un sombre escalier en spirale mais tout à coup, les marches se transforment en toboggan et vous glissez avec [wikid_companion.GetFirstName] !;;;;;;;;;;;;x
EVTDESCwikid.111B;As you enter the next passage way a trapdoor opens beneath you! You fall into the dark pit, doing your best to avoid the barbs and spikes the line the walls...;Alors que vous entrez dans le prochain passage, un piège s'ouvre derrière vous ! Vous tombez dans un sombre puits, faisant de votre mieux pour éviter les pointes le long des parois ...;;;;;;;;;;;;x
EVTDESCwikid.111C;You enter what seems a harmless chamber, but quickly a red shroud of thick gas envelops you and [wikid_companion.GetFirstName]. A sense of both endless falling and drowziness takes hold...;Vous entrez dans ce qui semble une pièce toute simple, mais rapidement un nuage rouge de gaz épais vous enveloppe vous et [wikid_companion.GetFirstName]. Vous êtes pris de somnolence et vous avez l'impression de partir dans une chute sans fin …;;;;;;;;;;;;x
EVTDESCwikid.111D;Jets of red hot flame and clouds of ash attack at you from all directions as you proceed into the next cavern! The only visible safe place is a large well at the centre of the room which both you and [wikid_companion.GetFirstName] try to leap into...;Des jets de flammes et des nuages de cendres vous attaquent de toutes les directions alors que vous vous engagez dans la caverne ! Le seul endroit sûr semble être le centre de la pièce, alors avec [wikid_companion.GetFirstName] vous essayez de vous y réfugier ...;;;;;;;;;;;;x
EVTDESCwikid.111E;You enter a narrow corridor filled with a cold murkey water. As you wade through it, the walls start to press on you from both sides! You and [wikid_companion.GetFirstName] frantically search for a way of escape, and at the last moment before you are crushed find a narrow hatch...;Vous entrez dans un couloir étroit rempli d'une eau froide et croupie. Alors que vous progressez, les parois se referment sur vous des deux côtés ! Avec [wikid_companion.GetFirstName], vous cherchez frénétiquement à vous échapper, et au dernier moment avant que vous soyez écrasés trouver une trappe étroite ...;;;;;;;;;;;;x
EVTOPTAwikid.111;I should really go the right way...;Je devrais vraiment prendre le bon chemin…;;;;;;;;;;;;x
EVTOPTBwikid.111;What is this!?;Que se passe-t-il !?;;;;;;;;;;;;x
TOOLTIPwikid.110;You fall down a trap door...;Vous tombez dans un piège…;;;;;;;;;;;;x
EVTDESCwikid.112;You enter what seems to a be a crypt. In the middle of this circular room is a grand tomb adourned with the likeness of a long dead valyrian dragonlord, surrounded by dragons of black stone. Arrayed around this central tomb are four other tombs with statues above them, each with staircases leading beneath them.;Vous entrez dans ce qui ressemble à une crypte. Au milieu d'une pièce circulaire, se trouve un grand tombeau décoré par ce qui semble être celle d'un seigneur dragon valyrien, entourée par des dragons de pierre noire. De part et d'autre, se trouvent quatre autres tombeaux avec des statues au-dessus d'eux. Chacun avec un escalier conduisant en dessous.;;;;;;;;;;;;x
EVTOPTAwikid.112;Take the staircase beneath the beautiful woman;Prendre l'escalier sous la belle femme;;;;;;;;;;;;x
EVTOPTBwikid.112;Take the staircase beneath the young warrior;Prendre l'escalier sous le jeune guerrier;;;;;;;;;;;;x
EVTOPTCwikid.112;Take the staircase beneath the little girl;Prendre l'escalier sous la petite fille;;;;;;;;;;;;x
EVTOPTDwikid.112;Take the staircase beneath the old man;Prendre l'escalier sous le vieil homme;;;;;;;;;;;;x
EVTDESCwikid.113;After walking through many winding corridors you enter a chamber lit by dim torches. The ceiling is a large dome adourned with a map of the Freehold at its height. Next to four marked colonies of Valyria on this map is a door of black valyrian stone.;Après avoir marché dans des corridors venteux, vous entrez dans une pièce éclairée par des torches. Le plafond est un grand dôme décoré avec une carte des Possessions au temps de sa splendeur. A côté de chacune des quatre colonies de Valyria marquées sur la carte se trouve une porte en pierre noire de Valyria.;;;;;;;;;;;;x
EVTOPTAwikid.113;I'll take the door beneath Mantarys;Je vais prendre la porte sous Mantarys;;;;;;;;;;;;x
EVTOPTBwikid.113;I'll take the door beneath Tyria;Je vais prendre la porte sous Tyria;;;;;;;;;;;;x
EVTOPTCwikid.113;I'll take the door beneath Volantis;Je vais prendre la porte sous Volantis;;;;;;;;;;;;x
EVTOPTDwikid.113;I'll take the door beneath Dragonstone;Je vais prendre la porte sous Peyredragon;;;;;;;;;;;;x
EVTDESCwikid.114;You reach must what be an inner courtyard of the palace. Here is a where must of been once a beautiful garden, for there are charred remnants of many trees. There are no obvious exits, although at each corner are dragon skulls. Each has a depiction of a dragon above it and each must of been bigger than even Balerion the Black Dread, all the skulls have their jaw wide open...;Vous atteignez ce qui doit être la cour intérieure du palais. Ici devaient se trouver jadis de magnifiques jardins dont il ne reste que des arbres calcinés. Il n'y a apparemment pas de sortie, bien qu'à chaque extrémité on trouve un crâne de dragon. Chacun est surmonté d'une représentation d'un dragon qui a dû être plus grand que Balerion la Terreur noire lui-même. Chacun des crânes a les mâchoires grandes ouvertes.;;;;;;;;;;;;x
EVTOPTAwikid.114;Enter the mouth of the black dragon;Entrer par la bouche du dragon noir;;;;;;;;;;;;x
EVTOPTBwikid.114;Enter the mouth of the golden dragon;Entrer par la bouche du dragon d'or;;;;;;;;;;;;x
EVTOPTCwikid.114;Enter the mouth of the red dragon;Entrer par la bouche du dragon rouge;;;;;;;;;;;;x
EVTOPTDwikid.114;Enter the mouth of the silver dragon;Entrer par la bouche du dragon d'argent;;;;;;;;;;;;x
EVTDESCwikid.115;After blindly groping through the darkness you eventually reach what must be a throne room. The throne is charred and twisted metal, the drapes and windows long rotted and smashed. Behind the throne are four doors, above which are murals of peoples defeated and enslaved by the Freehold.;Après avoir tâté aveuglément dans l'obscurité, vous atteignez finalement ce qui doit être une salle du trône. Le trône est carbonisé et le métal tordu, les rideaux pourris et les fenêtres brisées depuis longtemps. Derrière le trône se trouvent quatre portes, au-dessus desquelles vous apercevez des peintures murales des peuples vaincus et asservis par les Possessions.;;;;;;;;;;;;x
EVTOPTAwikid.115;I'll take the door beneath the Andals;Je pendrai la porte au-dessous des Andals;;;;;;;;;;;;x
EVTOPTBwikid.115;I'll take the door beneath the Ghiscari;Je pendrai la porte au-dessous des Ghiscaris;;;;;;;;;;;;x
EVTOPTCwikid.115;I'll take the door beneath the Rhoynar;Je pendrai la porte au-dessous des Rhoynars;;;;;;;;;;;;x
EVTOPTDwikid.115;I'll take the door beneath the Sarnori;Je pendrai la porte au-dessous des Ibbéniens;;;;;;;;;;;;x
EVTDESCwikid.116;Through more twisting passage ways you go until you reach the last room. Here is one black stone wall before which is a large bottle of mysterious blue liquid. Clearly it must be drunk. You and [wikid_companion.GetFirstName] drink and the wall vanishes and four doors appear! You suffer terrible visions of dragons, wyverns and wolves attacking however, and desperately flee to a door to escape the terror...;Au travers des passages encore plus tortueux, vous atteignez la dernière pièce. Vous vous trouvez devant un mur de pierre noire devant lequel se trouve une grande bouteille qui contient un mystérieux liquide bleu. Clairement, il faut le boire. Avec [wikid_companion.GetFirstName], vous buvez et le mur disparaît pour laisser apparaître quatre portes ! A ce moment, vous avez de terribles visions de dragons, de wyvernes et de loups qui vous attaquent, vous fuyez désespérément vers une porte pour échapper à cette terreur...;;;;;;;;;;;;x
EVTOPTAwikid.116;The first door!;La première porte !;;;;;;;;;;;;x
EVTOPTBwikid.116;The second door!;La deuxième porte !;;;;;;;;;;;;x
EVTOPTCwikid.116;The third door!;La troisième porte !;;;;;;;;;;;;x
EVTOPTDwikid.116;The fourth door!;La quatrième porte !;;;;;;;;;;;;x
EVTDESCwikid.118;After crashing through the door in a frenzied panic, you and [wikid_companion.GetFirstName] fortunately come to rest in large hallway. It would seem we have found the end of the labyrinth, the doors to a large vault stand before you. Before you can enter, however, [wikid_companion.GetFirstName] stops you and says '[Root.PrimaryTitle.GetFOA], I must have a word if it may please you.';Après avoir enfoncé la porte dans une peur panique, vous et [wikid_companion.GetFirstName] pouvez vous reposer dans un grand couloir. Il semble que vous avez trouvé la fin du labyrinthe, les portes vers une grande voûte se trouvent devant vous. Avant de pouvoir entrer, [wikid_companion.GetFirstName] vous arrête et s'adresse à vous '[Root.PrimaryTitle.GetFOA], si je puis vous dire un mot.';;;;;;;;;;;;x
EVTOPTBwikid.118;Please go ahead;Allez-y s'il vous plaît;;;;;;;;;;;;x
TOOLTIPwikidCOMPANIONTALK;You and [wikid_companion.GetFirstName] talk;Vous parlez avec [wikid_companion.GetFirstName];;;;;;;;;;;;x
EVTOPTAwikid.118;No, I do not trust you!;Non, je ne vous fais pas confiance !;;;;;;;;;;;;x
TOOLTIPwikidCOMPANIONDUEL;You try to kill [wikid_companion.GetFirstName]!;Vous essayez de tuer [wikid_companion.GetFirstName] !;;;;;;;;;;;;x
EVTTITLEwikid.119;The Vault;La Voûte;;;;;;;;;;;;x
EVTDESCwikid.119;[wikid_companion.GetFirstName] has been defeated, [wikid_companion.GetHerHis] bid to betray you and take the treasure for [wikid_companion.GetHerHim]self foiled.\n\nYou proceed into the vault alone, moving aside the heavy door made of fused black stone. Inside you see a wonderous sight. Vast piles of gold, silver and other treasures lie before you, and mounted above it all is a magnificent set of valyrian steel armour! It is scale armor made smoky black steel, edged in red-gold, and covered in Valyrian runes and glyphs. Such armour would be worth a kingdoms fortune! It is now time to head home with this new [Root.GetOnlyDynastyName] heirloom.;[wikid_companion.GetFirstName] a été battu, [wikid_companion.GetFirstName] a essayé de vous trahir et de s'accaparer le trésor.\n\nVous vous engagerez sous la voûte, seul, en ouvrant la lourde porte faite de pierre de lave noire. A l'intérieur, une vue merveilleuse s'offre à vous. Des tas d'or, d'argent et d'autres trésors s'étalent devant vous et au dessus se trouve une magnifique armure en acier valyrien ! C'est une armure faite d'acier noir fumé bordé l'or rouge et couverte de runes et glyphes valyriennes. Une telle armure vaut la fortune d'un royaume entier ! Il est maintenant temps de retourner chez vous avec le nouvel héritage des [Root.GetOnlyDynastyName].;;;;;;;;;;;;x
EVTOPTAwikid.119;Yes, my quest is complete!;Oui, je finis ma quête !;;;;;;;;;;;;x
You are a cheating scumbag.;No cheating :);Et sans tricher :);;;;;;;;;;;;x
EVTDESCwikid.120;[wikid_companion.GetFirstName] kneels before you and swears [wikid_companion.GetHerHis] eternal loyalty to you and House [Root.GetOnlyDynastyName]. You then bid [wikid_companion.GetHerHim] rise, so you can enter the vault together.;[wikid_companion.GetFirstName] s'agenouille devant vous et jure sa loyauté éternelle envers vous et la maison [Root.GetOnlyDynastyName]. Vous lui demandez de se relever et vous entrez ensemble sous la voûte.;;;;;;;;;;;;x
EVTOPTAwikid.120;Come my friend, lets take this treasure!;Viens mon ami, allons nous emparer de ce trésor !;;;;;;;;;;;;x
EVTTITLEwikid.121;The Vault;La Voûte;;;;;;;;;;;;x
EVTDESCwikid.121;You and [wikid_companion.GetFirstName] proceed into the vault, moving aside the heavy door made of fused black stone. Inside you see a wonderous sight. Vast piles of gold, silver and other treasures lie before you, and mounted above it all is a magnificent set of valyrian steel armour! It is scale armor made smoky black steel, edged in red-gold, and covered in Valyrian runes and glyphs. Such armour would be worth a kingdoms fortune! It is now time to head home with this new [Root.GetOnlyDynastyName] heirloom.;Avec [wikid_companion.GetFirstName], vous vous engagerez sous la voûte, en ouvrant la lourde porte faite de pierre de lave noire. A l'intérieur,  une vue merveilleuse s'offre à vous. Des tas d'or, d'argent et d'autres trésors s'étalent devant vous et au dessus se trouve une magnifique armure en acier valyrien ! C'est une armure faite d'acier noir fumé bordé l'or rouge et couverte de runes et glyphes valyriennes. Une telle armure vaut la fortune d'un royaume entier ! Il est maintenant temps de retourner chez vous avec le nouvel héritage des [Root.GetOnlyDynastyName].;;;;;;;;;;;;x
EVTOPTAwikid.121;Our quest has been fruitful!;Notre quête a été fructueuse !;;;;;;;;;;;;x
go_on_quest;Go on a Foreign Tour;Partir pour un voyage à l'étranger;;;;;;;;;;;;x
go_on_quest_desc;Go on a tour of foreign lands so that you may learn and become a better [From.GetManWoman].;Partir pour un voyage dans les terres étrangères afin de s'instruire et de devenir meilleur.;;;;;;;;;;;;x
set_manual_tour_destination;Visit on Tour;A visiter durant le voyage;;;;;;;;;;;;x
set_manual_tour_destination_desc;Add this location to your list of destinations on your foreign tour.;Ajouter cet endroit à la liste des destinations de votre voyage à l'étranger.;;;;;;;;;;;;x
TOOLTIPwikid.295;You will decide where you wish to travel to.;Vous décidez de l'endroit où vous avez envie de voyager.;;;;;;;;;;;;x
EVTDESCwikid.295;Where do you wish to go on your tour?;Où voulez-vous voyager ?;;;;;;;;;;;;x
EVTOPTAwikid.295;Show me more locations;Montre-moi d'autres endroits;;;;;;;;;;;;x
EVTOPTBwikid.295;I shall tour the feudal lands of Westeros;Je visiterai les terres de Westeros;;;;;;;;;;;;x
EVTOPTCwikid.295;The trade of the Free Cities entices me the most;Le commerce avec les Cités Libres m'intéresse au plus haut point;;;;;;;;;;;;x
EVTOPTDwikid.295;There are most wonderous constructions in the great slave cities of Ghiscar;Ce sont les constructions les plus merveilleuses dans les grandes cités ghiscaris.;;;;;;;;;;;;x
EVTOPTEwikid.295;There are many different cultures of the Jade Sea, they should be very interesting;Il y a différentes cultures dans la Mer de Jade, elles doivent être très intéressantes;;;;;;;;;;;;x
EVTOPTFwikid.295;The fertile lands of the Summer Sea would be a sight to see;Les terres fertiles de la Mer d'Eté doivent être belles à voir;;;;;;;;;;;;x
EVTOPTGwikid.295;I shall plan my own tour;Je planifierai moi-même mon voyage;;;;;;;;;;;;x
TOOLTIPwikid_manual_tour;You have 10 days to choose a location to be the start of your adventure. To choose it as your destination you must right click on the title flag of the location and select the option to 'Visit on Tour'.;Vous avez 10 jours pour choisir l'endroit pour démarrer votre aventure. Pour choisir vos destinations, vous devez faire un clic droite sur le drapeau de la destination et sélectionner l'option 'A visiter durant le voyage';;;;;;;;;;;;x
EVTDESCwikid.296;How long do you wish your tour to be?;Quelle durée souhaitez-vous pour votre voyage ?;;;;;;;;;;;;x
EVTOPTAwikid.296;A short visit of a few places will do;Un petit voyage avec quelques étapes est suffisant;;;;;;;;;;;;x
TOOLTIPwikid_westeros_sa;You shall visit King's Landing, Highgarden and The Eyrie.\n;Vous visiterez Port-Réal, Hautjardin et Les Eyrié.\n;;;;;;;;;;;;x
TOOLTIPwikid_westeros_sb;You shall visit Dragonstone, Highgarden and The Eyrie.\n;Vous visiterez Peyredragon, Hautjardin et Les Eyrié.\n;;;;;;;;;;;;x
TOOLTIPwikid_free_cities_s;You shall visit Volantis, Pentos and Braavos.\n;Vous visiterez Volantis, Pentos et Braavos.\n;;;;;;;;;;;;x
TOOLTIPwikid_ghiscar_s;You shall visit New Ghis, Astapor and Elyria.\n;Vous visiterez la Nouvelle-Ghis, Astapor et Elyria.\n;;;;;;;;;;;;x
TOOLTIPwikid_jade_sea_s;You shall visit Qarth, Yin and Asshai.\n;Vous visiterez Quarth, Yin et Asshai.\n;;;;;;;;;;;;x
