#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
ca_the_eyrie_desc;The Eyrie ,the ancient seat of House Arryn, is situated in the Mountains of the Moon astride the peak known as the Giant's Lance, several thousand feet above the valley floor below. It's considered impregnable to attack. During winter years, the Arryns seek refuge against the cold at the base of the mountain in the Gates of the Moon.\n\nTo reach the Eyrie, an invading army would have to overcome the Bloody Gate guarding the High Road, then overcome the Gates of the Moon located at the bottom of the mountain and climb up the narrow goat trail. Under normal circumstances this would take half a day, all the while being exposed to attack from the defenders in the Eyrie and its three waycastles along the path, named Stone, Snow and Sky.;Les Eyrie, le siège ancestral de la maison Arryn et leur résidence d'été principale, se trouve sur un épaulement de la Lance du Géant, une montagne du massif des montagnes de la Lune qui culmine à 20000 pieds. Le château est considéré comme imprenable. Durant l'hiver les Arryn trouvent refuge au pied de la montagne, dans la forteresse des Portes de la Lune.\n\nPour atteindre les Eryié, une armée d'invasion doit s'emparer de la Porte Sanglante qui garde la grand-route, puis les Portes de la Lune en bas de la montagne. Elle doit ensuite passer par un petit chemin escarpé et dangeureux. Une telle ascension prend normalement une demi-journée, pendant laquelle l'armée est exposé aux attaques des défenseurs des Eryié et des trois forts qui défendent le chemin: Pierre, Neige et Ciel. ;;;El Nido de Águilas , la fortaleza ancestral de la Casa Arryn, está situada en las Montañas de la Luna en la ladera del pico Lanza del Gigante, a miles de metros por encima de altura. Es considerada inexpugnable e inmune a los ataques. Durante los años de Invierno, los Arryn buscan refugio contra el frío en la base de la montaña en las Puertas de la Luna.\n\nPara llegar al Nido de Águilas, una armada invasora debería superar la Puerta de la Sangre que guarda el Camino Alto, entonces superar las Puertas de la Luna ubicadas en la base de la montaña y escalar el estrecho sendero hasta la cima. Bajo circunstancias normales el ascenso tomaría medio día, durante el cual se estaría expuesto al ataque de los defensores en el Nido de Águilas y de las tres fortificaciones, Piedra, Nieve y Cielo, que se encuentran a lo largo del camino.;;;;;;;;;x
ca_asoiaf_essos_basevalue_1;Small Essosi Fort;Petit fort d'Essos;;;Pequeño Fuerte de Essos;;;;;;;;;x
ca_asoiaf_essos_basevalue_2;Large Essosi Fort;Grand fort d'Essos;;;Gran Fuerte de Essos;;;;;;;;;x
ca_asoiaf_essos_basevalue_3;Small Essosi Castle;Petit château d'Essos;;;Castillo Pequeño de Essos;;;;;;;;;x
ca_asoiaf_essos_basevalue_4;Common Essosi Castle;Château oriental d'Essos;;;Castillo Mediano de Essos;;;;;;;;;x
ca_asoiaf_essos_basevalue_5;Large Essosi Castle;Grand château d'Essos;;;Castillo Grande de Essos;;;;;;;;;x
ca_asoiaf_essos_basevalue_6;Huge Essosi Fortress;Puissante forteresse d'Essos;;;Fortaleza de Essos;;;;;;;;;x
ct_asoiaf_essos_basevalue_1;Small Essosi Village;Hameau d'Essos;;;Pequeña Aldea de Essos;;;;;;;;;x
ct_asoiaf_essos_basevalue_2;Essosi Village;Village d'Essos;;;Aldea de Essos;;;;;;;;;x
ct_asoiaf_essos_basevalue_3;Small Essosi Town;Bourg d'Essos;;;Pueblo Pequeño de Essos;;;;;;;;;x
ct_asoiaf_essos_basevalue_4;Large Essosi Town;Petite ville d'Essos;;;Pueblo Grande de Essos;;;;;;;;;x
ct_asoiaf_essos_basevalue_5;Small Essosi City;Ville d'Essos;;;Ciudad Pequeña de Essos;;;;;;;;;x
ct_asoiaf_essos_basevalue_6;Large Essosi City;Grande ville d'Essos;;;Ciudad Grande de Essos;;;;;;;;;x
ca_asoiaf_ghiscari_basevalue_1;Small Ghiscari Fort;Petit fort ghiscari;;;Pequeño Fuerte Ghiscari;;;;;;;;;x
ca_asoiaf_ghiscari_basevalue_2;Large Ghiscari Fort;Grand fort ghiscari;;;Gran Fuerte Ghiscari;;;;;;;;;x
ca_asoiaf_ghiscari_basevalue_3;Small Ghiscari Castle;Petit château ghiscari;;;Castillo Pequeño Ghiscari;;;;;;;;;x
ca_asoiaf_ghiscari_basevalue_4;Common Ghiscari Castle;Château ghiscari ordinaire;;;Castillo Mediano Ghiscari;;;;;;;;;x
ca_asoiaf_ghiscari_basevalue_5;Large Ghiscari Castle;Grand château ghiscari;;;Castillo Grande Ghiscari;;;;;;;;;x
ca_asoiaf_ghiscari_basevalue_6;Huge Ghiscari Fortress;Puissante forteresse ghiscari;;;Fortaleza Ghiscari;;;;;;;;;x
ct_asoiaf_ghiscari_basevalue_1;Small Ghiscari Village;Hameau ghiscari;;;Pequeña Aldea Ghiscari;;;;;;;;;x
ct_asoiaf_ghiscari_basevalue_2;Ghiscari Village;Village ghiscari;;;Aldea Ghiscari;;;;;;;;;x
ct_asoiaf_ghiscari_basevalue_3;Small Ghiscari Town;Bourg ghiscari;;;Pueblo Pequeño Ghiscari;;;;;;;;;x
ct_asoiaf_ghiscari_basevalue_4;Large Ghiscari Town;Petite ville ghiscari;;;Pueblo Grande Ghiscari;;;;;;;;;x
ct_asoiaf_ghiscari_basevalue_5;Small Ghiscari City;Ville ghiscari;;;Ciudad Pequeña Ghiscari;;;;;;;;;x
ct_asoiaf_ghiscari_basevalue_6;Large Ghiscari City;Grande ville ghiscari;;;Ciudad Grande Ghiscari;;;;;;;;;x
ct_asoiaf_essosshipyard;Eastern Shipyard;Chantier naval oriental;;;Astillero de Essos;;;;;;;;;x
ca_asoiaf_essosshipyard;Eastern Shipyard;Chantier naval oriental;;;Astillero de Essos;;;;;;;;;x
ca_asoiaf_essosshipyard_desc;Shipyards produce ships in numbers and is envied by all of the East;Les chantiers navals royaux construisent des navires en nombre et sont enviés par tout Westeros.;;;Los Astilleros producen barcos en gran número que son enviados a todo Essos.;;;;;;;;;x
ca_asoiaf_summerisland_basevalue_1;Small Summer Fort;Petit fort estivien;;;Pequeño Fuerte Estiveño;;;;;;;;;x
ca_asoiaf_summerisland_basevalue_2;Large Summer Fort;Grand fort estivien;;;Gran Fuerte Estiveño;;;;;;;;;x
ca_asoiaf_summerisland_basevalue_3;Small Summer Castle;Petit château estivien;;;Castillo Pequeño Estiveño;;;;;;;;;x
ca_asoiaf_summerisland_basevalue_4;Common Summer Castle;Château estivien ordinaire;;;Castillo Mediano Estiveño;;;;;;;;;x
ca_asoiaf_summerisland_basevalue_5;Large Summer Castle;Grand château estivien;;;Castillo Grande Estiveño;;;;;;;;;x
ca_asoiaf_summerisland_basevalue_6;Huge Summer Fortress;Puissante forteresse estivienne;;;Fortaleza Estiveña;;;;;;;;;x
ct_asoiaf_summerisland_basevalue_1;Small Summer Village;Hameau estivien;;;Pequeña Aldea Estiveña;;;;;;;;;x
ct_asoiaf_summerisland_basevalue_2;Summer Village;Village estivien;;;Aldea Estiveña;;;;;;;;;x
ct_asoiaf_summerisland_basevalue_3;Small Summer Town;Bourg estivien;;;Pueblo Pequeño Estiveño;;;;;;;;;x
ct_asoiaf_summerisland_basevalue_4;Large Summer Town;Petite ville estivienne;;;Pueblo Grande Estiveño;;;;;;;;;x
ct_asoiaf_summerisland_basevalue_5;Small Summer City;Ville estivienne;;;Ciudad Pequeña Estiveña;;;;;;;;;x
ct_asoiaf_summerisland_basevalue_6;Large Summer City;Grande ville estivienne;;;Ciudad Grande Estiveña;;;;;;;;;x
ca_asoiaf_qarth_basevalue_1;Small Jade Sea Fort;Petit fort estivien;;;Pequeño Fuerte Jadiense;;;;;;;;;x
ca_asoiaf_qarth_basevalue_2;Large Jade Sea Fort;Grand fort estivien;;;Gran Fuerte Jadiense;;;;;;;;;x
ca_asoiaf_qarth_basevalue_3;Small Jade Sea Castle;Petit château estivien;;;Castillo Pequeño Jadiense;;;;;;;;;x
ca_asoiaf_qarth_basevalue_4;Common Jade Sea Castle;Château estivien ordinaire;;;Castillo Mediano Jadiense;;;;;;;;;x
ca_asoiaf_qarth_basevalue_5;Large Jade Sea Castle;Grand château estivien;;;Castillo Grande Jadiense;;;;;;;;;x
ca_asoiaf_qarth_basevalue_6;Huge Jade Sea Fortress;Puissante forteresse estivienne;;;Fortaleza Jadiense;;;;;;;;;x
ct_asoiaf_qarth_basevalue_1;Small Jade Sea Village;Hameau estivien;;;Pequeña Aldea Jadiense;;;;;;;;;x
ct_asoiaf_qarth_basevalue_2;Jade Sea Village;Village estivien;;;Aldea Jadiense;;;;;;;;;x
ct_asoiaf_qarth_basevalue_3;Small Jade Sea Town;Bourg estivien;;;Pueblo Pequeño Jadiense;;;;;;;;;x
ct_asoiaf_qarth_basevalue_4;Large Jade Sea Town;Petite ville estivienne;;;Pueblo Grande Jadiense;;;;;;;;;x
ct_asoiaf_qarth_basevalue_5;Small Jade Sea City;Ville estivienne;;;Ciudad Pequeña Jadiense;;;;;;;;;x
ct_asoiaf_qarth_basevalue_6;Large Jade Sea City;Grande ville estivienne;;;Ciudad Grande Jadiense;;;;;;;;;x
ca_asoiaf_lhazareen_basevalue_1;Small Lhazareen Camp;Petit fort estivien;;;Campamento Lhazareeno;;;;;;;;;x
ca_asoiaf_lhazareen_basevalue_2;Large Lhazareen Camp;Grand fort estivien;;;Gran Campamento Lhazareeno;;;;;;;;;x
ca_asoiaf_lhazareen_basevalue_3;Small Lhazareen Fort;Petit château estivien;;;Castillo Pequeño Lhazareeno;;;;;;;;;x
ca_asoiaf_lhazareen_basevalue_4;Common Lhazareen Fort;Château estivien ordinaire;;;Castillo Mediano Lhazareeno;;;;;;;;;x
ca_asoiaf_lhazareen_basevalue_5;Large Lhazareen Castle;Grand château estivien;;;Castillo Grande Lhazareeno;;;;;;;;;x
ca_asoiaf_lhazareen_basevalue_6;Huge Lhazareen Fortress;Puissante forteresse estivienne;;;Fortaleza Lhazareena;;;;;;;;;x
ct_asoiaf_lhazareen_basevalue_1;Small Lhazareen Village;Hameau estivien;;;Pequeña Aldea Lhazareena;;;;;;;;;x
ct_asoiaf_lhazareen_basevalue_2;Lhazareen Village;Village estivien;;;Aldea Lhazareena;;;;;;;;;x
ct_asoiaf_lhazareen_basevalue_3;Small Lhazareen Town;Bourg estivien;;;Pueblo Pequeño Lhazareeno;;;;;;;;;x
ct_asoiaf_lhazareen_basevalue_4;Large Lhazareen Town;Petite ville estivienne;;;Pueblo Grande Lhazareeno;;;;;;;;;x
ct_asoiaf_lhazareen_basevalue_5;Small Lhazareen City;Ville estivienne;;;Ciudad Pequeña Lhazareena;;;;;;;;;x
ct_asoiaf_lhazareen_basevalue_6;Large Lhazareen City;Grande ville estivienne;;;Ciudad Grande Lhazareena;;;;;;;;;x
tp_wall_q_1;Basic Defenses;Défenses de base;;;Defensas Básicas;;;;;;;;;x
tp_wall_q_2;Catapults;Catapultes;;;Catapultas;;;;;;;;;x
tp_wall_q_3;Siege Tunnels;Tunnels de siège;;;Túneles de Asedio;;;;;;;;;x
tp_wall_q_4;Trebuchets;Trébuchets;;;Trabuquetes;;;;;;;;;x
tp_wall_q_5;Formidable Defenses;Défenses formidables;;;Defensas Formidables;;;;;;;;;x
tp_monastery_1;Temple;Temple;;;Templo;;;;;;;;;x
tp_monastery_2;Temple;Temple;;;Templo;;;;;;;;;x
tp_monastery_3;Temple;Temple;;;Templo;;;;;;;;;x
tp_monastery_4;Temple;Temple;;;Templo;;;;;;;;;x
tp_monastery_5;Temple;Temple;;;Templo;;;;;;;;;x
tp_monastery_6;Temple;Temple;;;Templo;;;;;;;;;x
tp_monastery_1_the_seven;Septry;Septistère;;;Septo;;;;;;;;;x
tp_monastery_2_the_seven;Septry;Septistère;;;Septo;;;;;;;;;x
tp_monastery_3_the_seven;Septry;Septistère;;;Septo;;;;;;;;;x
tp_monastery_4_the_seven;Septry;Septistère;;;Septo;;;;;;;;;x
tp_monastery_5_the_seven;Septry;Septistère;;;Septo;;;;;;;;;x
tp_monastery_6_the_seven;Septry;Septistère;;;Septo;;;;;;;;;x
tp_wall_1;Private Farms;Fermes privées;;;Heredades Pequeñas;;;;;;;;;x
tp_wall_1_desc;Private Farms;Fermes privées;;;Heredades Pequeñas;;;;;;;;;x
tp_wall_2;Small Estates;Petits domaines;;;Heredades Grandes;;;;;;;;;x
tp_wall_2_desc;Small Estates;Petits domaines;;;Heredades Grandes;;;;;;;;;x
tp_wall_3;Modest Estates;Modestes domaines;;;Haciendas Pequeñas;;;;;;;;;x
tp_wall_3_desc;Modest Estates;Modestes domaines;;;Haciendas Pequeñas;;;;;;;;;x
tp_wall_4;Large Estates;Grands domaines;;;Haciendas Modestas;;;;;;;;;x
tp_wall_4_desc;Large Estates;Grands domaines;;;Haciendas Modestas;;;;;;;;;x
tp_wall_5;Huge Estates;Immenses domaines;;;Haciendas Grandes;;;;;;;;;x
tp_wall_5_desc;Huge Estates;Immenses domaines;;;Haciendas Grandes;;;;;;;;;x
tp_town_1;Town;Ville;;;Pueblo;;;;;;;;;x
tp_town_2;Town;Ville;;;Pueblo;;;;;;;;;x
tp_town_3;Town;Ville;;;Pueblo;;;;;;;;;x
tp_town_4;Town;Ville;;;Pueblo;;;;;;;;;x
tp_town_5;Town;Ville;;;Pueblo;;;;;;;;;x
tp_town_6;Town;Ville;;;Pueblo;;;;;;;;;x
ct_upgrade_bv_1;Improve Village;Améliorer le château;;;Mejorar Aldea;;;;;;;;;x
ct_upgrade_bv_1_desc;Start a large scale, long term project to improve this holding to try and turn it into a Small Village. You'll also need to send your Castellan to work on this province.\n\n§YThe levy/tax malus is temporary and will be lifted once the upgrade is complete.§!;Lancer un projet à grand échelle et sur le long terme pour transformer ce bâtiment défensif en un petit donjon. Vous allez devoir envoyer votre châtelain pour surveiller les travaux. ;;;Iniciar un proyecto a gran escala y a largo plazo para convertir esto en una Pequeña Aldea. Tendrás que enviar al Castellano para supervisar el trabajo.;;;;;;;;;x
ct_upgrade_bv_2;Improve Village;Améliorer le château;;;Mejorar Aldea;;;;;;;;;x
ct_upgrade_bv_2_desc;Start a large scale, long term project to improve this holding to try and turn it into a Village. You'll also need to send your Castellan to work on this province.\n\n§YThe levy/tax malus is temporary and will be lifted once the upgrade is complete.§!;Lancer un projet à grand échelle et sur le long terme pour transformer ce bâtiment défensif en un grand donjon. Vous allez devoir envoyer votre châtelain pour surveiller les travaux. ;;;Iniciar un proyecto a gran escala y a largo plazo para convertir esta Pequeña Aldea en una Aldea. Tendrás que enviar al Castellano para supervisar el trabajo.;;;;;;;;;x
ct_upgrade_bv_3;Improve Village;Améliorer le château;;;Mejorar Aldea;;;;;;;;;x
ct_upgrade_bv_3_desc;Start a large scale, long term project to improve this holding to try and turn it into a Small Town. You'll also need to send your Castellan to work on this province.\n\n§YThe levy/tax malus is temporary and will be lifted once the upgrade is complete.§!;Lancer un projet à grand échelle et sur le long terme pour transformer ce bâtiment défensif en un petit château. Vous allez devoir envoyer votre châtelain pour surveiller les travaux. ;;;Iniciar un proyecto a gran escala y a largo plazo para convertir esta Aldea en un Pueblo Pequeño. Tendrás que enviar al Castellano para supervisar el trabajo.;;;;;;;;;x
ct_upgrade_bv_4;Improve Town;Améliorer le château;;;Mejorar Pueblo;;;;;;;;;x
ct_upgrade_bv_4_desc;Start a large scale, long term project to improve this holding to try and turn it into a Large Town. You'll also need to send your Castellan to work on this province.\n\n§YThe levy/tax malus is temporary and will be lifted once the upgrade is complete.§!;Lancer un projet à grand échelle et sur le long terme pour transformer ce bâtiment défensif en un château ordinaire. Vous allez devoir envoyer votre châtelain pour surveiller les travaux. ;;;Iniciar un proyecto a gran escala y a largo plazo para convertir este Pueblo Pequeño en un Pueblo Grande. Tendrás que enviar al Castellano para supervisar el trabajo.;;;;;;;;;x
ct_upgrade_bv_5;Improve Town;Améliorer le château;;;Mejorar Pueblo;;;;;;;;;x
ct_upgrade_bv_5_desc;Start a large scale, long term project to improve this holding to try and turn it into a Small City. You'll also need to send your Castellan to work on this province.\n\n§YThe levy/tax malus is temporary and will be lifted once the upgrade is complete.§!;Lancer un projet à grand échelle et sur le long terme pour transformer ce bâtiment défensif en un grand château. Vous allez devoir envoyer votre châtelain pour surveiller les travaux. ;;;Iniciar un proyecto a gran escala y a largo plazo para convertir este Pueblo Grande en una Ciudad Pequeña. Tendrás que enviar al Castellano para supervisar el trabajo.;;;;;;;;;x
ct_upgrade_bv_6;Improve City;Améliorer le château;;;Mejorar Ciudad;;;;;;;;;x
ct_upgrade_bv_6_desc;Start a large scale, long term project to improve this holding to try and turn it into a Large City. You'll also need to send your Castellan to work on this province.\n\n§YThe levy/tax malus is temporary and will be lifted once the upgrade is complete.§!;Lancer un projet à grand échelle et sur le long terme pour transformer ce bâtiment défensif en une puissante forteresse. Vous allez devoir envoyer votre châtelain pour surveiller les travaux. ;;;Iniciar un proyecto a gran escala y a largo plazo para convertir esta Ciudad Pequeña en una Ciudad Grande. Tendrás que enviar al Castellano para supervisar el trabajo.;;;;;;;;;x
ca_dragonmont;Dragonmont;Montdragon;;;Montedragón;;;;;;;;;x
ca_dragonmont_desc;Dragonmont is a volcano on the island of Dragonstone, the activity of which gave rise to the island. The castle of Dragonstone is a small fortress located on the face of the volcano. The volcano is still active, with pale grey steam rising from its hot vents. Beneath Dragonmont are rich deposits of dragonglass, found in large chunks and boulders.\n\nDragons thrive in the heat of the volcano, §Gincreasing§! their life expectantcy. ;Montdragon est un volcan situé sur l'île de Peyredragon, à qui il a donné naissance. Le château de Peyredragon est une petite forteresse située sur l'un des faces du volcan. Ce dernier est toujours actif. A ses pieds on trouve de grandes quantités de verredragon.\n\nLes dragons vivent au coeur du volcan, §Gaugmentant§! ainsi leur espérance de vie.;;;Montedragón es un volcán ubicado en la isla de Rocadragón, cuya actividad dio origen a la isla. El castillo de Rocadragón es un pequeño fuerte que se encuentra situado en una de sus laderas. El volcán sigue activo, con vapor gris pálido que renace de sus fuentes hidrotermales. Debajo de Montedragón se encuentran ricos yacimientos de vidriagón. Hay mucha obsidiana en los viejos túneles bajo la montaña, los cuales se encuentran hechos a trozos y en cantos rodados.\n\nLos Dragones prosperan en el calor del volcán, §Gincrementando§! su esperanza de vida.;;;;;;;;;x
ct_asoiaf_driftmarkshipyard;Driftmark Shipyard;Chantier naval de Lamarck;;;Astillero de Marcaderiva;;;;;;;;;x
ct_culture_indian_1;War Elephant Pens;Parcs à éléphants de guerre;;;Rediles de Elefantes de Guerra;;;;;;;;;x
ct_culture_indian_2;War Elephant Pens;Parcs à éléphants de guerre;;;Rediles de Elefantes de Guerra;;;;;;;;;x
ct_culture_indian_3;War Elephant Pens;Parcs à éléphants de guerre;;;Rediles de Elefantes de Guerra;;;;;;;;;x
ct_culture_indian_4;War Elephant Pens;Parcs à éléphants de guerre;;;Rediles de Elefantes de Guerra;;;;;;;;;x
ca_asoiaf_eastern_basevalue_1;Small Eastern Fort;Petit fort oriental;;;Pequeño Fuerte Oriental;;;;;;;;;x
ca_asoiaf_eastern_basevalue_2;Large Eastern Fort;Grand fort oriental;;;Gran Fuerte Oriental;;;;;;;;;x
ca_asoiaf_eastern_basevalue_3;Small Eastern Castle;Petit château oriental;;;Castillo Pequeño Oriental;;;;;;;;;x
ca_asoiaf_eastern_basevalue_4;Common Eastern Castle;Château oriental ordinaire;;;Castillo Mediano Oriental;;;;;;;;;x
ca_asoiaf_eastern_basevalue_5;Large Eastern Castle;Grand château oriental;;;Castillo Grande Oriental;;;;;;;;;x
ca_asoiaf_eastern_basevalue_6;Huge Eastern Fortress;Puissante forteresse orientale;;;Fortaleza Oriental;;;;;;;;;x
ct_asoiaf_eastern_basevalue_1;Small Eastern Village;Hameau oriental;;;Pequeña Aldea Oriental;;;;;;;;;x
ct_asoiaf_eastern_basevalue_2;Eastern Village;Village oriental;;;Aldea Oriental;;;;;;;;;x
ct_asoiaf_eastern_basevalue_3;Small Eastern Town;Bourg oriental;;;Pueblo Pequeño Oriental;;;;;;;;;x
ct_asoiaf_eastern_basevalue_4;Large Eastern Town;Petite ville orientale;;;Pueblo Grande Oriental;;;;;;;;;x
ct_asoiaf_eastern_basevalue_5;Small Eastern City;Ville orientale;;;Ciudad Pequeña Oriental;;;;;;;;;x
ct_asoiaf_eastern_basevalue_6;Large Eastern City;Grande ville orientale;;;Ciudad Grande Oriental;;;;;;;;;x
ca_moat_cailin;Moat Cailin;Moat Cailin;;;Foso Cailin;;;;;;;;;x
ca_moat_cailin_desc;Moat Cailin is an ancient stronghold of the First Men on the northern edge of the great swamp known as the Neck, in the North. It is one of the North's most important strongholds, though much of it now stands in ruins. Its importance stems from the fact that it commands the causeway, which is the safe route for armies to travel through the swamps of the Neck.\n\nMoat Cailin is an effective natural choke point which has protected the North from southern invasion for thousands of years. The remaining three towers of the castle command the causeway from all sides and enemies must pass between them. Attackers would have to face constant fire from the other towers should they attempt to attack any one tower, wading through chest deep water and crossing a moat.;Moat Cailin est une ancienne forteresse des Premiers Hommes située dans le Neck. C'est l'une des forteresse les plus importantes du Nord puisqu'elle défend la région contre tout envahisseur venant par le sud par voie terrestre. C'est un passage obligé pour les armées désirant traverser le Neck. Mais elle est désormais en ruine.\n\nMoat Cailin est un lieu stratégique qui a défendu le Nord contre toutes les invasions venues du sud et cela pendant des millénaires. Les trois tours qui subsistent surplombent le chemin et les ennemis doivent passer devant elles. Si une troupe venait à traverser les marais, il lui faudrait franchir les douves des tours, remplies de lézard-lions et escalader enduits de mousse, tout en étant exposée au feu nourri des défenseurs des deux autres tours.;;;Foso Cailin es una antigua fortaleza de los Primeros Hombres ubicada en el límite norte de la gran ciénaga conocida como el Cuello. Es uno de los bastiones más importantes del Norte, a pesar de que gran parte de ella se encuentra ahora en ruinas. Su importancia radica en el hecho de que controla la única ruta segura por la que los ejércitos pueden viajar a través de los pantanos del Cuello.\n\nFoso Cailin es un punto defensivo natural muy eficaz, pues crea una especie de embudo, dejando sólo un pequeño paso seguro que ha protegido al Norte de invasiones sureñas durante miles de años. Entre las tres torres del castillo que quedan en pie se controla el camino desde todos los lados y los enemigos deben pasar entre ellas para cruzarlo. Para asaltar cualquiera de las tres torres, un atacante debe exponer su espalda a las flechas de las otras dos, mientras que vadea su foso y escala las paredes de piedra húmedas impregnadas de musgo blanco y viscoso.;;;;;;;;;x
ct_gold_cloaks;Gold Cloaks Barracks;Casernes des manteaux d'or;;;Cuartel de los Capas Doradas;;;;;;;;;x
ct_gold_cloaks_desc;The City Watch of King's Landing, also known as the gold cloaks, are the defenders of the city of King's Landing and the enforcers of the law, sworn only to the Crown. There are two sets of barracks for the City Watch, the East Barracks by the Dragon Gate and the West Barracks near Cobbler's Square.\n\nThe City Watch wear cloaks, usually made of heavy wool, dyed gold. The officers (such as the captains of the gates into the city) wear black breastplates ornamented with four golden disks. They can be used as guards, foot soldiers or in some cases, as mounted lancers. Nonetheless, the watchmen are not true soldiers, and their discipline in a pitched battle shows this fact.;Le Guet de Port-Réal, dont les membres sont surnommés les manteaux d'or, est le corps de maintien de l'ordre de Port-Réal. Il est sous l'autorité directe de la couronne. Le Guet dispose de deux corps de casernes, les Casernes de l'Est près de la Porte du Dragon et les Casernes de l'Ouest à proximité de la place Crépin.\n\nLes membres du Guet portent des capes dorées et les officiers (comme les capitaines des portes de la ville) arborent également un pectoral en d'acier noir décoré de dorures. Ils peuvent servir de gardes, de soldats piétons et dans certains cas comme lanciers montés. Néanmoins les manteaux d'or ne sont pas de vrais soldats et ils ne sont pas assez disciplinés pour participer à de véritables batailles rangées.;;;La Guardia de la Ciudad de Desembarco del Rey, cuyos miembros son también llamados Capas Doradas, son los defensores formales de la ciudad de Desembarco del Rey. Son los encargados de hacer cumplir las leyes, respondiendo sólo ante la corona. La Guardia de la Ciudad dispone de dos cuarteles principales,el Cuartel del Este en la Puerta del Dragón y el Cuartel del Oeste junto a la Plaza de los Zapateros.\n\nLa Guardia de la Ciudad viste capas doradas usualmente hechas de lana pesada teñida de dorado. Los oficiales (tales como los capitanes de las puertas de la ciudad) llevan armaduras negras ornamentadas con cuatro discos dorados. Pueden servir de guardias, soldados de a pie o, en algunos casos, lanceros montados. No obstante, los hombres de la guardia no son verdaderos soldados, y su disciplina en la batalla muestra este hecho.;;;;;;;;;x
ca_dragonstone;Dragonstone;Peyredragon;;;Rocadragón;;;;;;;;;x
ca_dragonstone_desc;The ancient fortress of Dragonstone was built using advanced Valyrian techniques of masonry that were lost in the Doom, causing it to look unique among all the castles in Westeros. The citadel of Dragonstone is wrought all of black stone, its towers carved into the shapes of dragons, and 1,000 gargoyles carved into various shapes serve as brooding crenellations along the three curtain walls.The Stone Drum is the central keep of Dragonstone, named as such because of the booming sound made by the powerful winds during storms.\n\nThough the castle is old and strong, it the island is too thinly populated to provide any great numbers of troops.;L'ancienne forteresse de Peyredragon fut construite grâce aux techniques de maçonnerie des Valyriens, un savoir très avancé mais malheureusement disparu après le Fléau.  La citadelle de Peyredragon estr entièrement composée de basalte, une pierre noire volcanique, ses tours ont la forme de dragons et mille gargouilles ornent les créneaux des trois enceintes. La tour Tambour est le donjon central de Peyredragon et tire son nom de ses surprenantes capacités de résonance lors des orages et tempêtes.\n\nSi le château est puissant et ancien, l'île n'est pas assez peuplée pour fournir de nombreuses troupes.;;;El ancestral fuerte de Rocadragón fue construido usando avanzadas técnicas Valyrias de construcción que se perdieron tras la Maldición de Valyria, lo cual ha causado que el fuerte luzca diferente al resto de castillos de Poniente. La ciudadela de Rocadragón está toda ella construida con piedras negras, con sus torres esculpidas con la forma de un dragón, y 1,000 gargolas talladas cada una diferente de las demás que sirvén como almenas a lo largo de la triple muralla. Tambor de Piedra es la torre central de Rocadragón, llamada así por el estruendo que provocan los poderosos vientos que chocan contra ella durante las tormentas.\n\nAunque el castillo es antiguo y poderoso, la isla está demasiado poco poblada como para proporcionar un gran número de tropas.;;;;;;;;;x
ct_lannisport;City Watch of Lannisport;Guet de Port-Lannis;;;Guardia de la Ciudad de Lannisport;;;;;;;;;x
ct_lannisport_desc;The City Watch of Lannisport is the formal policing and protection unit of Lannisport. Supported by the wealth of the West, they are known to be well-trained compared to those of King's Landing or Oldtown. They are regarded as the most disciplined feudal foot levy in all of Westeros.;Le Guet de Port-Lannis est le corps de maintien de l'ordre de la ville. Grâce aux richesses de l'Ouest, ses membres sont réputés pour être mieux entrainés que les hommes du Guet de Port-Réal ou de Villevieille. Ils sont vus comme les levées piétonnes les plus disciplinées de tout Westeros.;;;La Guardia de la Ciudad de Lannisport es la unidad que oficialmente vigila y protege Lannisport. Apoyada por la riqueza de Occidente, son conocidos por estar bien entrenados en comparación con las Guardias de Desembarco del Rey o de Antigua.  Es considerada la más disciplinada tropa de hombres a pie de todo Poniente.;;;;;;;;;x
ca_titan_castle_desc;The Titan of Braavos is one of the Wonders Made by Man.  A giant stone and bronze statue that stands astride the entrance to the hidden lagoon in which lies the free city of Braavos.;Le Titan de Braavos est une statue de granit noir gigantesque qui enjambe la passe menant à Braavos;;;El Titán de Braavos es una de las Maravillas Creadas por el Hombre. Una gigantesca estatua de bronce y piedra que se levanta en la entrada a la laguna escondida en la que se encuentra la ciudad libre de Braavos.;;;;;;;;;x
ca_asoiaf_ibben_basevalue_1;Small Ibbenese Fort;Petit fort ibbénien;;;Pequeño Fuerte Ibbenés;;;;;;;;;x
ca_asoiaf_ibben_basevalue_2;Large Ibbenese Fort;Grand fort ibbénien;;;Gran Fuerte Ibbenés;;;;;;;;;x
ca_asoiaf_ibben_basevalue_3;Small Ibbenese Castle;Petit château ibbénien;;;Castillo Pequeño Ibbenés;;;;;;;;;x
ca_asoiaf_ibben_basevalue_4;Common Ibbenese Castle;Château ibbénien ordinaire;;;Castillo Mediano Ibbenés;;;;;;;;;x
ca_asoiaf_ibben_basevalue_5;Large Ibbenese Castle;Grand château ibbénien;;;Castillo Grande Ibbenés;;;;;;;;;x
ca_asoiaf_ibben_basevalue_6;Huge Ibbenese Fortress;Puissante forteresse ibbénienne;;;Fortaleza Ibbenesa;;;;;;;;;x
